vin,manufacture_date,purchase_date,model_year,car_type,annual_mileage,n_fails,nvlw_timeout,days_to_mileout,nvlw_mileout,nvlw_end_date
210,2018-10-23,2019-01-04,2019,Sedan,12757.749595664885,0.0,2022-01-04,1029.9622124943576,2021-10-30,2021-10-30
211,2019-03-08,2020-02-01,2019,Sedan,9785.20893145218,1.0,2023-02-01,1342.8430697851181,2023-10-06,2023-02-01
212,2019-01-09,2019-08-09,2019,Sedan,9376.883730315834,0.0,2022-08-09,1401.318431358796,2023-06-10,2022-08-09
213,2019-01-16,2019-05-02,2019,Sedan,9317.147971169581,0.0,2022-05-02,1410.3028137644287,2023-03-12,2022-05-02
214,2019-03-04,2019-09-13,2019,Sedan,13494.783918156569,0.0,2022-09-13,973.7095517565699,2022-05-14,2022-05-14
215,2019-04-27,2020-03-17,2019,Sedan,10581.48484745076,0.0,2023-03-17,1241.79169459054,2023-08-11,2023-03-17
216,2018-12-11,2019-08-15,2019,Sedan,12839.068799554028,0.0,2022-08-15,1023.4387092353945,2022-06-03,2022-06-03
217,2019-05-30,2019-10-22,2019,Sedan,13370.59618065105,0.0,2022-10-22,982.7534855188617,2022-07-01,2022-07-01
218,2019-07-05,2020-03-03,2019,Sedan,9621.975448488492,0.0,2023-03-03,1365.6239376566014,2023-11-29,2023-03-03
219,2019-07-31,2020-01-21,2019,Sedan,9842.094786735262,0.0,2023-01-21,1335.081635030533,2023-09-17,2023-01-21
220,2019-05-28,2020-04-24,2019,Sedan,8760.836024936607,0.0,2023-04-24,1499.8568587060252,2024-06-02,2023-04-24
221,2018-12-27,2019-11-29,2019,Sedan,9568.66174675152,0.0,2022-11-29,1373.2327829919288,2023-09-02,2022-11-29
222,2019-02-25,2020-01-08,2019,Sedan,11375.61847740097,0.0,2023-01-08,1155.1020303734858,2023-03-08,2023-01-08
223,2019-06-12,2020-01-26,2019,Sedan,13491.89479808696,0.0,2023-01-26,973.9180594458196,2022-09-26,2022-09-26
224,2018-08-06,2019-01-27,2019,Sedan,13669.250483832051,0.0,2022-01-27,961.2816749200663,2021-09-14,2021-09-14
225,2018-12-18,2019-05-26,2019,Sedan,12679.218222894997,0.0,2022-05-26,1036.341497480733,2022-03-27,2022-03-27
226,2019-07-01,2019-12-30,2019,Sedan,11282.628266426153,0.0,2022-12-30,1164.6222573069124,2023-03-09,2022-12-30
227,2018-10-22,2019-07-14,2019,Sedan,12178.963288754321,0.0,2022-07-14,1078.9095663120252,2022-06-27,2022-06-27
228,2019-01-29,2019-07-24,2019,Sedan,13040.900293344126,0.0,2022-07-24,1007.5991461039274,2022-04-27,2022-04-27
229,2019-06-16,2019-11-25,2019,Sedan,11943.100598249654,1.0,2022-11-25,1100.2168065071614,2022-11-29,2022-11-25
230,2018-09-06,2019-07-28,2019,Sedan,11118.508399833894,0.0,2022-07-28,1181.8132007883635,2022-10-22,2022-07-28
231,2018-08-29,2019-07-07,2019,Sedan,13260.074797306825,0.0,2022-07-07,990.9446365015065,2022-03-24,2022-03-24
232,2019-06-20,2020-02-17,2019,Sedan,10820.459070305507,0.0,2023-02-17,1214.3662218602155,2023-06-15,2023-02-17
233,2019-01-31,2019-04-15,2019,Sedan,13343.816404918245,0.0,2022-04-15,984.7257786877881,2021-12-25,2021-12-25
234,2019-01-24,2019-04-08,2019,Sedan,11117.939537345563,0.0,2022-04-08,1181.873669654549,2022-07-03,2022-04-08
235,2019-01-03,2019-07-25,2019,Sedan,12698.414095076421,0.0,2022-07-25,1034.774886187937,2022-05-25,2022-05-25
236,2019-01-14,2019-11-11,2019,Sedan,9936.742817313638,0.0,2022-11-11,1322.3649078554245,2023-06-25,2022-11-11
237,2018-09-17,2019-03-28,2019,Sedan,10692.156004152634,0.0,2022-03-28,1228.938297841583,2022-08-08,2022-03-28
238,2019-01-17,2019-06-25,2019,Sedan,13332.452014239308,0.0,2022-06-25,985.5651448035389,2022-03-07,2022-03-07
239,2018-10-31,2019-06-24,2019,Sedan,12930.29143510894,0.0,2022-06-24,1016.2183942986505,2022-04-05,2022-04-05
240,2019-07-08,2020-04-21,2019,Sedan,9799.615254609162,0.0,2023-04-21,1340.8689686893285,2023-12-23,2023-04-21
241,2018-10-21,2019-06-16,2019,Sedan,8821.768692512123,0.0,2022-06-16,1489.4972264635744,2023-07-14,2022-06-16
242,2019-06-25,2020-02-26,2019,Sedan,14410.849992642376,0.0,2023-02-26,911.8129747175758,2022-08-26,2022-08-26
243,2018-09-28,2019-01-07,2019,Sedan,12572.241779468608,0.0,2022-01-07,1045.1596644807278,2021-11-17,2021-11-17
244,2018-08-26,2019-02-14,2019,Sedan,11382.108305961798,0.0,2022-02-14,1154.4434165256923,2022-04-13,2022-02-14
245,2018-10-06,2019-01-26,2019,Sedan,8566.670372307275,0.0,2022-01-26,1533.851476587278,2023-04-09,2022-01-26
246,2019-06-24,2019-12-17,2019,Sedan,8675.645964263389,0.0,2022-12-17,1514.5846262198945,2024-02-09,2022-12-17
247,2019-07-19,2020-05-14,2019,Sedan,10187.644332028043,0.0,2023-05-14,1289.7976776329251,2023-11-25,2023-05-14
248,2019-01-06,2019-06-15,2019,Sedan,8892.1023384757,0.0,2022-06-15,1477.7157864168803,2023-07-02,2022-06-15
249,2018-10-14,2019-06-03,2019,Sedan,14058.730165887891,0.0,2022-06-03,934.6505584041226,2021-12-24,2021-12-24
250,2019-03-19,2019-08-30,2019,Sedan,9081.56200316619,0.0,2022-08-30,1446.887660450799,2023-08-16,2022-08-30
251,2019-06-02,2020-04-04,2019,Sedan,14453.451484519603,0.0,2023-04-04,909.1254095309775,2022-09-30,2022-09-30
252,2019-01-05,2019-03-06,2019,Sedan,8062.923436179841,0.0,2022-03-06,1629.6818522470858,2023-08-22,2022-03-06
253,2019-01-21,2019-11-22,2019,Sedan,9922.751562968286,0.0,2022-11-22,1324.2294656492747,2023-07-08,2022-11-22
254,2019-01-09,2019-09-02,2019,Sedan,9767.955858808109,0.0,2022-09-02,1345.214924179986,2023-05-09,2022-09-02
255,2019-04-25,2019-08-06,2019,Sedan,9533.118341532045,0.0,2022-08-06,1378.3527623646705,2023-05-15,2022-08-06
256,2019-06-25,2019-10-24,2019,Sedan,12002.993403374698,1.0,2022-10-24,1094.7269200619262,2022-10-23,2022-10-23
257,2019-06-27,2020-03-11,2019,Sedan,14326.898136036341,0.0,2023-03-11,917.1559590382691,2022-09-14,2022-09-14
258,2019-02-02,2019-07-14,2019,Sedan,13844.504726425468,0.0,2022-07-14,949.113042297515,2022-02-17,2022-02-17
259,2019-01-18,2019-11-18,2019,Sedan,13124.727233934937,0.0,2022-11-18,1001.1636635027031,2022-08-15,2022-08-15
260,2019-07-02,2019-11-30,2019,Sedan,7217.869413096184,0.0,2022-11-30,1820.4818136718623,2024-11-23,2022-11-30
261,2018-12-29,2019-10-07,2019,Sedan,13139.931875990167,0.0,2022-10-07,1000.0051845025131,2022-07-03,2022-07-03
262,2019-05-18,2020-01-03,2019,Sedan,12074.542287174192,0.0,2023-01-03,1088.240008398294,2022-12-26,2022-12-26
263,2018-09-27,2019-01-09,2019,Sedan,12440.609409849872,0.0,2022-01-09,1056.2183545121497,2021-11-30,2021-11-30
264,2018-10-03,2019-06-22,2019,Sedan,12619.586934580444,0.0,2022-06-22,1041.2385181953548,2022-04-28,2022-04-28
265,2019-07-23,2020-05-15,2019,Sedan,8792.494281855506,0.0,2023-05-15,1494.4564737580959,2024-06-17,2023-05-15
266,2018-11-21,2019-08-13,2019,Sedan,11759.878485169276,0.0,2022-08-13,1117.3584843220308,2022-09-03,2022-08-13
267,2019-06-01,2019-09-12,2019,Sedan,9475.034792200418,0.0,2022-09-12,1386.8022955247063,2023-06-30,2022-09-12
268,2019-01-25,2019-06-15,2019,Sedan,11624.105208540697,0.0,2022-06-15,1130.4095897502298,2022-07-19,2022-06-15
269,2019-06-05,2019-10-30,2019,Sedan,10984.533138660972,0.0,2022-10-30,1196.2274440005724,2023-02-07,2022-10-30
270,2019-02-11,2019-06-16,2019,Sedan,11256.68192001881,0.0,2022-06-16,1167.306680011266,2022-08-26,2022-06-16
271,2018-11-18,2019-01-31,2019,Sedan,13432.562245859623,0.0,2022-01-31,978.219922565421,2021-10-05,2021-10-05
272,2019-03-01,2019-07-16,2019,Sedan,9112.880323395846,0.0,2022-07-16,1441.9151282240782,2023-06-27,2022-07-16
273,2018-09-23,2019-07-18,2019,Sedan,9579.545349947071,0.0,2022-07-18,1371.6726128419655,2023-04-20,2022-07-18
274,2018-10-31,2019-03-14,2019,Sedan,9573.128269249411,0.0,2022-03-14,1372.592075487802,2022-12-16,2022-03-14
275,2019-03-09,2020-01-05,2019,Sedan,11286.125358156767,0.0,2023-01-05,1164.2613902479286,2023-03-14,2023-01-05
276,2019-03-06,2019-10-31,2019,Sedan,9070.114172313555,0.0,2022-10-31,1448.71384751801,2023-10-19,2022-10-31
277,2019-07-17,2019-12-03,2019,Sedan,12926.9295350883,0.0,2022-12-03,1016.482681702051,2022-09-14,2022-09-14
278,2018-08-14,2019-07-20,2019,Sedan,9778.144262127844,0.0,2022-07-20,1343.8132684228342,2023-03-25,2022-07-20
279,2019-07-01,2020-06-05,2019,Sedan,11760.271658585834,0.0,2023-06-05,1117.321128411763,2023-06-27,2023-06-05
280,2018-10-10,2019-02-14,2019,Sedan,11642.684178931304,0.0,2022-02-14,1128.6057233930858,2022-03-19,2022-02-14
281,2019-07-21,2019-09-29,2019,Sedan,5783.054734294114,0.0,2022-09-29,2272.155565479683,2025-12-18,2022-09-29
282,2019-06-17,2019-08-23,2019,Sedan,7455.801701463404,1.0,2022-08-23,1762.3859279171702,2024-06-19,2022-08-23
283,2018-09-23,2019-01-13,2019,Sedan,12268.373003826777,0.0,2022-01-13,1071.0466657560332,2021-12-19,2021-12-19
284,2019-01-17,2019-12-12,2019,Sedan,13899.399198935742,0.0,2022-12-12,945.364602594198,2022-07-14,2022-07-14
285,2019-01-07,2019-05-18,2019,Sedan,8549.11932755569,0.0,2022-05-18,1537.0004203411795,2023-08-02,2022-05-18
286,2018-09-05,2019-06-14,2019,Sedan,11341.024699970769,0.0,2022-06-14,1158.6254635380405,2022-08-16,2022-06-14
287,2018-09-05,2019-02-11,2019,Sedan,11854.555780396735,1.0,2022-02-11,1108.434617324838,2022-02-23,2022-02-11
288,2019-05-20,2019-11-04,2019,Sedan,9918.050086768655,0.0,2022-11-04,1324.8571932026884,2023-06-21,2022-11-04
289,2019-01-12,2019-03-27,2019,Sedan,9993.579092152151,0.0,2022-03-27,1314.8442493759517,2022-11-01,2022-03-27
290,2019-03-02,2019-09-06,2019,Sedan,10360.318943159058,1.0,2022-09-06,1268.300722409359,2023-02-25,2022-09-06
291,2019-01-13,2019-06-30,2019,Sedan,11635.671421243807,0.0,2022-06-30,1129.285928099488,2022-08-02,2022-06-30
292,2018-12-01,2019-06-28,2019,Sedan,12164.960310294455,0.0,2022-06-28,1080.151489592648,2022-06-12,2022-06-12
293,2018-12-13,2019-10-25,2019,Sedan,6551.974080745929,0.0,2022-10-25,2005.5024391219872,2025-04-22,2022-10-25
294,2018-10-01,2019-04-02,2019,Sedan,11170.87794013737,0.0,2022-04-02,1176.2728113595713,2022-06-21,2022-04-02
295,2019-04-21,2020-04-15,2019,Sedan,9625.1345549505,0.0,2023-04-15,1365.1757203998459,2024-01-10,2023-04-15
296,2019-03-11,2019-10-23,2019,Sedan,10266.200453148318,0.0,2022-10-23,1279.9282519337892,2023-04-25,2022-10-23
297,2018-10-03,2019-04-13,2019,Sedan,12938.896131546202,0.0,2022-04-13,1015.5425831082673,2022-01-23,2022-01-23
298,2019-05-28,2020-04-30,2019,Sedan,12489.418404128635,1.0,2023-04-30,1052.0906238241087,2023-03-18,2023-03-18
299,2019-07-21,2020-04-20,2019,Sedan,12626.934352562437,0.0,2023-04-20,1040.63263759136,2023-02-25,2023-02-25
300,2019-03-23,2019-07-28,2019,Sedan,10286.219676047738,0.0,2022-07-28,1277.4372329027262,2023-01-25,2022-07-28
301,2019-06-07,2019-09-06,2019,Sedan,15141.518219980757,0.0,2022-09-06,867.8125805548646,2022-01-21,2022-01-21
302,2018-11-08,2019-07-07,2019,Sedan,10113.199136486754,0.0,2022-07-07,1299.2921253367838,2023-01-26,2022-07-07
303,2019-06-22,2020-04-11,2019,Sedan,9293.745980382433,0.0,2023-04-11,1413.8540076021418,2024-02-24,2023-04-11
304,2019-01-22,2020-01-15,2019,Sedan,8707.652459335819,0.0,2023-01-15,1509.0175063098764,2024-03-03,2023-01-15
305,2018-11-21,2019-10-11,2019,Sedan,11526.68152664164,0.0,2022-10-11,1139.9638282388123,2022-11-24,2022-10-11
306,2018-10-14,2019-07-16,2019,Sedan,11957.603426470167,0.0,2022-07-16,1098.8824040536751,2022-07-19,2022-07-16
307,2019-05-16,2020-03-27,2019,Sedan,11808.01204380616,0.0,2023-03-27,1112.803743022309,2023-04-14,2023-03-27
308,2019-03-25,2019-07-29,2019,Sedan,12591.73682022748,0.0,2022-07-29,1043.541505639777,2022-06-07,2022-06-07
309,2019-04-01,2020-02-27,2019,Sedan,14515.01776450578,0.0,2023-02-27,905.2693019867897,2022-08-20,2022-08-20
310,2019-06-28,2019-11-12,2019,Sedan,14430.110466437423,0.0,2022-11-12,910.5959396888849,2022-05-11,2022-05-11
311,2019-01-09,2019-12-03,2019,Sedan,12285.629299198945,0.0,2022-12-03,1069.5422822872217,2022-11-07,2022-11-07
312,2019-03-14,2020-01-29,2019,Sedan,11360.325915801128,0.0,2023-01-29,1156.6569566215978,2023-03-31,2023-01-29
313,2018-08-09,2018-10-17,2019,Sedan,9706.612209127892,0.0,2021-10-17,1353.7163859954583,2022-07-02,2021-10-17
314,2019-02-17,2019-11-29,2019,Sedan,11894.686456459034,0.0,2022-11-29,1104.6949449318809,2022-12-08,2022-11-29
315,2018-12-11,2019-05-13,2019,Sedan,13311.134553045213,0.0,2022-05-13,987.1435036312466,2022-01-24,2022-01-24
316,2018-08-16,2018-10-17,2019,Sedan,9803.116258507467,0.0,2021-10-17,1340.3901018308006,2022-06-18,2021-10-17
317,2019-04-27,2019-09-10,2019,Sedan,10307.196943743895,0.0,2022-09-10,1274.8373851511121,2023-03-08,2022-09-10
318,2019-05-11,2019-10-06,2019,Sedan,11313.951897222269,0.0,2022-10-06,1161.3979022861192,2022-12-10,2022-10-06
319,2018-09-06,2019-01-16,2019,Sedan,7976.810964969924,0.0,2022-01-16,1647.274839243924,2023-07-21,2022-01-16
320,2019-06-01,2020-03-29,2019,Sedan,11510.822008423687,0.0,2023-03-29,1141.5344612560311,2023-05-15,2023-03-29
321,2018-10-01,2019-01-30,2019,Sedan,13561.874584653444,1.0,2022-01-30,968.8926053680783,2021-09-25,2021-09-25
322,2019-04-28,2020-04-06,2019,Sedan,11134.12187070654,0.0,2023-04-06,1180.1559343957651,2023-06-30,2023-04-06
323,2018-10-24,2019-01-23,2019,Sedan,10828.490669794794,0.0,2022-01-23,1213.4655143262926,2022-05-20,2022-01-23
324,2019-03-19,2019-10-31,2019,Sedan,13123.440118856073,0.0,2022-10-31,1001.2618551990901,2022-07-28,2022-07-28
325,2019-02-11,2020-01-02,2019,Sedan,9629.050011795858,0.0,2023-01-02,1364.6205995298735,2023-09-28,2023-01-02
326,2019-05-08,2020-04-03,2019,Sedan,11628.130541705357,0.0,2023-04-03,1130.0182736057343,2023-05-08,2023-04-03
327,2019-02-21,2020-01-31,2019,Sedan,10525.4449888425,0.0,2023-01-31,1248.403275484225,2023-07-02,2023-01-31
328,2018-08-07,2019-06-10,2019,Sedan,12668.052871389824,0.0,2022-06-10,1037.2549067644047,2022-04-12,2022-04-12
329,2019-01-25,2019-05-19,2019,Sedan,12782.008970091647,0.0,2022-05-19,1028.0074150116784,2022-03-12,2022-03-12
330,2018-09-13,2019-08-25,2019,Sedan,11582.120071350175,0.0,2022-08-25,1134.5073198216478,2022-10-03,2022-08-25
331,2019-04-24,2019-07-22,2019,Sedan,8258.384870696795,0.0,2022-07-22,1591.1101511658326,2023-11-29,2022-07-22
332,2019-07-06,2020-01-09,2019,Sedan,9121.109820410682,0.0,2023-01-09,1440.6141641443767,2023-12-20,2023-01-09
333,2018-11-13,2019-04-19,2019,Sedan,11244.8243331046,0.0,2022-04-19,1168.5375965648507,2022-07-01,2022-04-19
334,2019-01-31,2019-08-20,2019,Sedan,12412.387241720418,0.0,2022-08-20,1058.6198886733034,2022-07-14,2022-07-14
335,2018-11-28,2019-02-17,2019,Sedan,8458.750901623172,0.0,2022-02-17,1553.4208481631172,2023-05-20,2022-02-17
336,2019-07-15,2019-11-02,2019,Sedan,12683.617652262887,0.0,2022-11-02,1035.9820329064942,2022-09-03,2022-09-03
337,2019-06-30,2020-05-14,2019,Sedan,11548.97852188294,0.0,2023-05-14,1137.7629610361125,2023-06-26,2023-05-14
338,2019-01-31,2019-11-18,2019,Sedan,10780.852597644556,0.0,2022-11-18,1218.8275352981711,2023-03-21,2022-11-18
339,2019-05-29,2020-05-10,2019,Sedan,11147.541215197434,0.0,2023-05-10,1178.7352696293465,2023-08-02,2023-05-10
340,2018-12-23,2019-03-07,2019,Sedan,8377.324026199112,0.0,2022-03-07,1568.519966388571,2023-06-23,2022-03-07
341,2019-01-12,2019-04-14,2019,Sedan,11012.046438674264,0.0,2022-04-14,1193.238702104667,2022-07-20,2022-04-14
342,2019-03-17,2019-12-28,2019,Sedan,14057.116913495795,0.0,2022-12-28,934.7578227356636,2022-07-20,2022-07-20
343,2018-11-19,2019-07-03,2019,Sedan,12016.266023512035,0.0,2022-07-03,1093.517734568224,2022-07-01,2022-07-01
344,2018-12-24,2019-11-07,2019,Sedan,9092.986545713591,0.0,2022-11-07,1445.0697726143849,2023-10-22,2022-11-07
345,2018-10-18,2019-09-05,2019,Sedan,8838.353957455447,0.0,2022-09-05,1486.7021691200734,2023-10-01,2022-09-05
346,2019-07-14,2019-12-23,2019,Sedan,8650.07298354289,0.0,2022-12-23,1519.062327566412,2024-02-19,2022-12-23
347,2019-02-02,2019-08-22,2019,Sedan,11942.239361329017,0.0,2022-08-22,1100.2961506993013,2022-08-26,2022-08-22
348,2019-06-10,2020-03-27,2019,Sedan,8872.397002298185,0.0,2023-03-27,1480.9977502806055,2024-04-16,2023-03-27
349,2019-05-31,2020-04-15,2019,Sedan,8962.602674401713,0.0,2023-04-15,1466.091991060749,2024-04-20,2023-04-15
350,2019-01-08,2019-12-07,2019,Sedan,10312.335680476417,0.0,2022-12-07,1274.2021213367784,2023-06-03,2022-12-07
351,2018-08-25,2019-06-25,2019,Sedan,12644.149240168897,0.0,2022-06-25,1039.215826261829,2022-04-29,2022-04-29
352,2018-10-20,2019-09-04,2019,Sedan,10706.638222141915,0.0,2022-09-04,1227.2759877909912,2023-01-13,2022-09-04
353,2018-08-24,2019-02-26,2019,Sedan,13197.342963898856,1.0,2022-02-26,995.6549614527927,2021-11-18,2021-11-18
354,2019-03-22,2020-02-12,2019,Sedan,9590.916315941107,0.0,2023-02-12,1370.046361280407,2023-11-13,2023-02-12
355,2018-10-30,2019-05-10,2019,Sedan,12794.332692449381,0.0,2022-05-10,1027.0172205037793,2022-03-02,2022-03-02
356,2018-12-07,2019-11-18,2019,Sedan,10855.966216685209,0.0,2022-11-18,1210.3943341131917,2023-03-12,2022-11-18
357,2019-02-19,2019-08-01,2019,Sedan,10980.645744847952,0.0,2022-08-01,1196.6509352298522,2022-11-10,2022-08-01
358,2019-04-07,2020-01-21,2019,Sedan,9682.377709983088,0.0,2023-01-21,1357.1046692850975,2023-10-09,2023-01-21
359,2018-09-28,2019-02-05,2019,Sedan,10429.294522242004,0.0,2022-02-05,1259.9126404932776,2022-07-19,2022-02-05
360,2019-03-09,2019-12-07,2019,Sedan,10630.930872511777,0.0,2022-12-07,1236.0159385455024,2023-04-26,2022-12-07
361,2019-06-26,2019-10-26,2019,Sedan,12992.579423552408,1.0,2022-10-26,1011.346521090366,2022-08-02,2022-08-02
362,2019-01-31,2019-10-18,2019,Sedan,10013.725562872669,1.0,2022-10-18,1312.1989331042228,2023-05-22,2022-10-18
363,2018-12-14,2019-09-26,2019,Sedan,7680.166128234746,0.0,2022-09-26,1710.900491031458,2024-06-02,2022-09-26
364,2019-01-31,2019-09-09,2019,Sedan,11732.083968721305,0.0,2022-09-09,1120.005621766117,2022-10-03,2022-09-09
365,2018-12-14,2019-03-21,2019,Sedan,11318.217620620095,0.0,2022-03-21,1160.9601829939097,2022-05-25,2022-03-21
366,2019-02-16,2019-08-18,2019,Sedan,10565.169870850554,0.0,2022-08-18,1243.709297685164,2023-01-13,2022-08-18
367,2018-12-06,2019-09-11,2019,Sedan,13815.494563673868,0.0,2022-09-11,951.1060164686397,2022-04-19,2022-04-19
368,2019-01-02,2019-04-09,2019,Sedan,8437.556747323239,0.0,2022-04-09,1557.3228593891922,2023-07-14,2022-04-09
369,2018-12-16,2019-06-02,2019,Sedan,10002.881183322794,0.0,2022-06-02,1313.6215215579625,2023-01-06,2022-06-02
370,2019-03-20,2019-10-21,2019,Sedan,6213.985804380448,1.0,2022-10-21,2114.5848113681195,2025-08-05,2022-10-21
371,2019-02-22,2019-06-24,2019,Sedan,7732.291835580644,0.0,2022-06-24,1699.3667956937986,2024-02-17,2022-06-24
372,2019-01-20,2019-06-08,2019,Sedan,9183.654462182154,0.0,2022-06-08,1430.8029612949708,2023-05-09,2022-06-08
373,2018-10-21,2019-06-25,2019,Sedan,10241.755366766609,0.0,2022-06-25,1282.9831927677048,2022-12-29,2022-06-25
374,2018-10-29,2019-03-11,2019,Sedan,11669.656813971184,0.0,2022-03-11,1125.9971230917852,2022-04-10,2022-03-11
375,2019-02-18,2019-08-26,2019,Sedan,8975.259823555682,0.0,2022-08-26,1464.0244692988058,2023-08-29,2022-08-26
376,2018-10-01,2019-02-08,2019,Sedan,13882.231442429751,1.0,2022-02-08,946.5337078186733,2021-09-12,2021-09-12
377,2019-02-09,2019-12-05,2019,Sedan,11558.314177370561,0.0,2022-12-05,1136.8439893878417,2023-01-15,2022-12-05
378,2019-05-13,2019-11-01,2019,Sedan,7899.818221884848,0.0,2022-11-01,1663.3294122639797,2024-05-21,2022-11-01
379,2019-05-18,2019-09-03,2019,Sedan,14998.076172443642,0.0,2022-09-03,876.1123659408042,2022-01-26,2022-01-26
380,2018-10-24,2019-07-14,2019,Sedan,13272.87544012086,0.0,2022-07-14,989.9889484595622,2022-03-30,2022-03-30
381,2019-05-08,2020-03-12,2019,Sedan,8243.041909212727,0.0,2023-03-12,1594.071720697459,2024-07-23,2023-03-12
382,2019-07-28,2019-12-18,2019,Sedan,5759.147456391094,0.0,2022-12-18,2281.5877001756844,2026-03-18,2022-12-18
383,2019-05-07,2019-10-28,2019,Sedan,9491.061527992131,0.0,2022-10-28,1384.460522276249,2023-08-12,2022-10-28
384,2019-01-01,2019-05-23,2019,Sedan,11485.622763121532,0.0,2022-05-23,1144.0389668891446,2022-07-10,2022-05-23
385,2018-09-01,2019-06-08,2019,Sedan,11503.194151383635,0.0,2022-06-08,1142.2914215891492,2022-07-24,2022-06-08
386,2018-08-26,2019-07-15,2019,Sedan,9389.74584745641,0.0,2022-07-15,1399.3988989126367,2023-05-14,2022-07-15
387,2019-07-20,2020-04-11,2019,Sedan,12139.060617047297,1.0,2023-04-11,1082.4560824374707,2023-03-29,2023-03-29
388,2018-12-27,2019-08-17,2019,Sedan,12731.152638157935,0.0,2022-08-17,1032.113931351091,2022-06-14,2022-06-14
389,2018-11-25,2019-08-27,2019,Sedan,12059.59417239295,0.0,2022-08-27,1089.5889042502222,2022-08-21,2022-08-21
390,2018-10-08,2019-03-17,2019,Sedan,12265.918241470576,0.0,2022-03-17,1071.261012940245,2022-02-20,2022-02-20
391,2019-01-04,2019-09-03,2019,Sedan,9431.494263721408,0.0,2022-09-03,1393.204473499337,2023-06-27,2022-09-03
392,2018-11-08,2019-06-19,2019,Sedan,11706.523294885876,1.0,2022-06-19,1122.4511043121022,2022-07-15,2022-06-19
393,2019-01-28,2019-05-15,2019,Sedan,9219.532407866333,0.0,2022-05-15,1425.2349705705928,2023-04-09,2022-05-15
394,2019-03-13,2019-11-15,2019,Sedan,11016.0507304116,0.0,2022-11-15,1192.804964461982,2023-02-20,2022-11-15
395,2019-02-22,2019-05-02,2019,Sedan,14892.915123452824,0.0,2022-05-02,882.2987233243277,2021-09-30,2021-09-30
396,2018-12-27,2019-08-17,2019,Sedan,14838.994887295794,0.0,2022-08-17,885.5047191403532,2022-01-19,2022-01-19
397,2018-12-20,2019-11-28,2019,Sedan,10052.466640233617,0.0,2022-11-28,1307.1418657992808,2023-06-27,2022-11-28
398,2018-11-03,2019-08-24,2019,Sedan,12470.023946706928,0.0,2022-08-24,1053.7269259591117,2022-07-13,2022-07-13
399,2018-10-15,2019-07-27,2019,Sedan,9049.962883666754,0.0,2022-07-27,1451.9396564283027,2023-07-18,2022-07-27
400,2019-05-07,2019-07-15,2019,Sedan,8397.065549523651,0.0,2022-07-15,1564.8323717974795,2023-10-27,2022-07-15
401,2018-11-06,2019-07-20,2019,Sedan,10574.597736758487,0.0,2022-07-20,1242.6004588641595,2022-12-14,2022-07-20
402,2019-06-09,2020-01-24,2019,Sedan,8754.648482690938,0.0,2023-01-24,1500.9169158509862,2024-03-04,2023-01-24
403,2019-06-07,2020-04-26,2019,Sedan,10762.439728679909,0.0,2023-04-26,1220.9127606061602,2023-08-30,2023-04-26
404,2018-10-24,2019-05-23,2019,Sedan,8764.938848380296,0.0,2022-05-23,1499.1547833135412,2023-06-30,2022-05-23
