vin,purchase_date,nvlw_end_date,n_claims,censor_date,days_to_censor,censor_claim_status,days_to_censor_claim,censor_claim_date
3515,2018-12-19,2021-12-19,1.0,2021-12-19,1096,Censor,1096,2021-12-19
4993,2018-12-19,2020-08-05,0.0,2020-08-05,595,Censor,595,2020-08-05
5122,2018-12-19,2020-12-08,0.0,2020-12-08,720,Censor,720,2020-12-08
6810,2018-12-19,2021-03-15,0.0,2021-03-15,817,Censor,817,2021-03-15
9132,2018-12-19,2021-12-19,0.0,2021-12-19,1096,Censor,1096,2021-12-19
9858,2018-12-19,2021-12-19,0.0,2021-12-19,1096,Censor,1096,2021-12-19
2635,2018-12-20,2021-01-18,0.0,2021-01-18,760,Censor,760,2021-01-18
2986,2018-12-20,2020-08-23,0.0,2020-08-23,612,Censor,612,2020-08-23
3054,2018-12-20,2021-03-29,0.0,2021-03-29,830,Censor,830,2021-03-29
3426,2018-12-20,2020-12-14,0.0,2020-12-14,725,Censor,725,2020-12-14
5102,2018-12-20,2021-08-23,1.0,2021-08-23,977,Claim,501,2020-05-04
5102,2018-12-20,2021-08-23,1.0,2021-08-23,977,Censor,977,2021-08-23
7192,2018-12-20,2021-12-20,0.0,2021-12-20,1096,Censor,1096,2021-12-20
7317,2018-12-20,2021-04-02,0.0,2021-04-02,834,Censor,834,2021-04-02
7788,2018-12-20,2021-12-20,0.0,2021-12-20,1096,Censor,1096,2021-12-20
7995,2018-12-20,2021-12-20,0.0,2021-12-20,1096,Censor,1096,2021-12-20
8199,2018-12-20,2021-12-20,0.0,2021-12-20,1096,Censor,1096,2021-12-20
8809,2018-12-20,2021-12-20,0.0,2021-12-20,1096,Censor,1096,2021-12-20
8886,2018-12-20,2021-12-20,0.0,2021-12-20,1096,Censor,1096,2021-12-20
8929,2018-12-20,2021-12-20,0.0,2021-12-20,1096,Censor,1096,2021-12-20
8947,2018-12-20,2021-12-20,0.0,2021-12-20,1096,Censor,1096,2021-12-20
9506,2018-12-20,2021-12-20,0.0,2021-12-20,1096,Censor,1096,2021-12-20
2632,2018-12-21,2020-04-25,0.0,2020-04-25,491,Censor,491,2020-04-25
3983,2018-12-21,2021-04-10,0.0,2021-04-10,841,Censor,841,2021-04-10
9959,2018-12-21,2021-12-21,0.0,2021-12-21,1096,Censor,1096,2021-12-21
428,2018-12-22,2021-12-22,0.0,2021-12-22,1096,Censor,1096,2021-12-22
957,2018-12-22,2021-12-22,0.0,2021-12-22,1096,Censor,1096,2021-12-22
1568,2018-12-22,2021-12-11,0.0,2021-12-11,1085,Censor,1085,2021-12-11
1762,2018-12-22,2021-09-25,0.0,2021-09-25,1008,Censor,1008,2021-09-25
2162,2018-12-22,2020-07-17,0.0,2020-07-17,573,Censor,573,2020-07-17
2398,2018-12-22,2020-10-19,1.0,2020-10-19,667,Claim,365,2019-12-22
2398,2018-12-22,2020-10-19,1.0,2020-10-19,667,Censor,667,2020-10-19
6463,2018-12-22,2021-04-06,0.0,2021-04-06,836,Censor,836,2021-04-06
7022,2018-12-22,2021-06-25,0.0,2021-06-25,916,Censor,916,2021-06-25
9804,2018-12-22,2021-12-22,0.0,2021-12-22,1096,Censor,1096,2021-12-22
1155,2018-12-23,2021-02-11,0.0,2021-02-11,781,Censor,781,2021-02-11
2278,2018-12-23,2020-09-30,0.0,2020-09-30,647,Censor,647,2020-09-30
3512,2018-12-23,2021-07-04,0.0,2021-07-04,924,Censor,924,2021-07-04
3973,2018-12-23,2021-06-21,0.0,2021-06-21,911,Censor,911,2021-06-21
4054,2018-12-23,2020-05-21,0.0,2020-05-21,515,Censor,515,2020-05-21
5167,2018-12-23,2021-02-25,0.0,2021-02-25,795,Censor,795,2021-02-25
5738,2018-12-23,2021-12-23,0.0,2021-12-23,1096,Censor,1096,2021-12-23
991,2018-12-24,2021-12-24,0.0,2021-12-24,1096,Censor,1096,2021-12-24
1334,2018-12-24,2021-07-26,0.0,2021-07-26,945,Censor,945,2021-07-26
5771,2018-12-24,2021-12-10,0.0,2021-12-10,1082,Censor,1082,2021-12-10
5960,2018-12-24,2021-07-28,0.0,2021-07-28,947,Censor,947,2021-07-28
7941,2018-12-24,2021-06-23,0.0,2021-06-23,912,Censor,912,2021-06-23
1441,2018-12-25,2021-07-29,1.0,2021-07-29,947,Claim,466,2020-04-04
1441,2018-12-25,2021-07-29,1.0,2021-07-29,947,Censor,947,2021-07-29
2097,2018-12-25,2020-11-04,0.0,2020-11-04,680,Censor,680,2020-11-04
3789,2018-12-25,2021-12-25,0.0,2021-12-25,1096,Censor,1096,2021-12-25
4857,2018-12-25,2020-07-16,1.0,2020-07-16,569,Claim,378,2020-01-07
4857,2018-12-25,2020-07-16,1.0,2020-07-16,569,Censor,569,2020-07-16
6052,2018-12-25,2021-12-25,0.0,2021-12-25,1096,Censor,1096,2021-12-25
6443,2018-12-25,2021-03-28,1.0,2021-03-28,824,Claim,408,2020-02-06
6443,2018-12-25,2021-03-28,1.0,2021-03-28,824,Censor,824,2021-03-28
6577,2018-12-25,2021-06-22,0.0,2021-06-22,910,Censor,910,2021-06-22
7235,2018-12-25,2021-12-25,0.0,2021-12-25,1096,Censor,1096,2021-12-25
272,2018-12-26,2021-12-26,0.0,2021-12-26,1096,Censor,1096,2021-12-26
2271,2018-12-26,2020-04-12,1.0,2020-04-12,473,Claim,425,2020-02-24
2271,2018-12-26,2020-04-12,1.0,2020-04-12,473,Censor,473,2020-04-12
2907,2018-12-26,2020-08-22,0.0,2020-08-22,605,Censor,605,2020-08-22
3633,2018-12-26,2021-07-29,0.0,2021-07-29,946,Censor,946,2021-07-29
3842,2018-12-26,2021-01-26,0.0,2021-01-26,762,Censor,762,2021-01-26
8786,2018-12-26,2021-12-26,0.0,2021-12-26,1096,Censor,1096,2021-12-26
245,2018-12-27,2021-12-27,0.0,2021-12-27,1096,Censor,1096,2021-12-27
667,2018-12-27,2021-12-27,0.0,2021-12-27,1096,Censor,1096,2021-12-27
2087,2018-12-27,2021-09-29,0.0,2021-09-29,1007,Censor,1007,2021-09-29
3108,2018-12-27,2021-05-29,0.0,2021-05-29,884,Censor,884,2021-05-29
3907,2018-12-27,2021-01-17,0.0,2021-01-17,752,Censor,752,2021-01-17
8458,2018-12-27,2021-12-27,1.0,2021-12-27,1096,Claim,657,2020-10-14
8458,2018-12-27,2021-12-27,1.0,2021-12-27,1096,Censor,1096,2021-12-27
9889,2018-12-27,2021-12-27,0.0,2021-12-27,1096,Censor,1096,2021-12-27
2976,2018-12-28,2020-06-29,0.0,2020-06-29,549,Censor,549,2020-06-29
5227,2018-12-28,2021-12-28,0.0,2021-12-28,1096,Censor,1096,2021-12-28
6269,2018-12-28,2021-12-28,0.0,2021-12-28,1096,Censor,1096,2021-12-28
7846,2018-12-28,2021-09-02,0.0,2021-09-02,979,Censor,979,2021-09-02
8374,2018-12-28,2021-12-28,0.0,2021-12-28,1096,Censor,1096,2021-12-28
8558,2018-12-28,2021-12-28,0.0,2021-12-28,1096,Censor,1096,2021-12-28
684,2018-12-29,2021-12-29,0.0,2021-12-29,1096,Censor,1096,2021-12-29
1004,2018-12-29,2021-12-29,0.0,2021-12-29,1096,Censor,1096,2021-12-29
2069,2018-12-29,2020-11-01,0.0,2020-11-01,673,Censor,673,2020-11-01
2763,2018-12-29,2021-12-29,1.0,2021-12-29,1096,Claim,721,2020-12-19
2763,2018-12-29,2021-12-29,1.0,2021-12-29,1096,Censor,1096,2021-12-29
2911,2018-12-29,2020-06-23,0.0,2020-06-23,542,Censor,542,2020-06-23
3209,2018-12-29,2021-12-29,0.0,2021-12-29,1096,Censor,1096,2021-12-29
3239,2018-12-29,2021-05-11,0.0,2021-05-11,864,Censor,864,2021-05-11
3653,2018-12-29,2020-10-13,1.0,2020-10-13,654,Claim,522,2020-06-03
3653,2018-12-29,2020-10-13,1.0,2020-10-13,654,Censor,654,2020-10-13
4381,2018-12-29,2019-10-04,1.0,2019-10-04,279,Claim,172,2019-06-19
4381,2018-12-29,2019-10-04,1.0,2019-10-04,279,Censor,279,2019-10-04
5649,2018-12-29,2021-10-31,0.0,2021-10-31,1037,Censor,1037,2021-10-31
6158,2018-12-29,2020-10-22,0.0,2020-10-22,663,Censor,663,2020-10-22
6460,2018-12-29,2021-12-29,0.0,2021-12-29,1096,Censor,1096,2021-12-29
6848,2018-12-29,2021-04-23,0.0,2021-04-23,846,Censor,846,2021-04-23
6958,2018-12-29,2021-05-20,1.0,2021-05-20,873,Claim,647,2020-10-06
6958,2018-12-29,2021-05-20,1.0,2021-05-20,873,Censor,873,2021-05-20
8336,2018-12-29,2021-12-29,1.0,2021-12-29,1096,Claim,198,2019-07-15
8336,2018-12-29,2021-12-29,1.0,2021-12-29,1096,Censor,1096,2021-12-29
9055,2018-12-29,2021-12-29,0.0,2021-12-29,1096,Censor,1096,2021-12-29
1538,2018-12-30,2021-08-13,0.0,2021-08-13,957,Censor,957,2021-08-13
1623,2018-12-30,2021-12-30,0.0,2021-12-30,1096,Censor,1096,2021-12-30
4281,2018-12-30,2020-03-25,1.0,2020-03-25,451,Claim,12,2019-01-11
4281,2018-12-30,2020-03-25,1.0,2020-03-25,451,Censor,451,2020-03-25
4651,2018-12-30,2020-02-26,1.0,2020-02-26,423,Claim,267,2019-09-23
4651,2018-12-30,2020-02-26,1.0,2020-02-26,423,Censor,423,2020-02-26
5137,2018-12-30,2021-12-30,0.0,2021-12-30,1096,Censor,1096,2021-12-30
6524,2018-12-30,2021-11-24,1.0,2021-11-24,1060,Claim,871,2021-05-19
6524,2018-12-30,2021-11-24,1.0,2021-11-24,1060,Censor,1060,2021-11-24
9520,2018-12-30,2021-12-30,0.0,2021-12-30,1096,Censor,1096,2021-12-30
9803,2018-12-30,2021-12-30,0.0,2021-12-30,1096,Censor,1096,2021-12-30
313,2018-12-31,2021-12-31,0.0,2021-12-31,1096,Censor,1096,2021-12-31
4740,2018-12-31,2020-02-26,1.0,2020-02-26,422,Claim,46,2019-02-15
4740,2018-12-31,2020-02-26,1.0,2020-02-26,422,Censor,422,2020-02-26
5440,2018-12-31,2021-04-20,0.0,2021-04-20,841,Censor,841,2021-04-20
7785,2018-12-31,2021-08-16,0.0,2021-08-16,959,Censor,959,2021-08-16
8790,2018-12-31,2021-12-31,0.0,2021-12-31,1096,Censor,1096,2021-12-31
9098,2018-12-31,2021-12-31,0.0,2021-12-31,1096,Censor,1096,2021-12-31
9831,2018-12-31,2021-12-31,0.0,2021-12-31,1096,Censor,1096,2021-12-31
1263,2019-01-01,2022-01-01,1.0,2022-01-01,1096,Claim,872,2021-05-22
1263,2019-01-01,2022-01-01,1.0,2022-01-01,1096,Censor,1096,2022-01-01
1434,2019-01-01,2021-07-27,1.0,2021-07-27,938,Claim,440,2020-03-16
1434,2019-01-01,2021-07-27,1.0,2021-07-27,938,Censor,938,2021-07-27
1803,2019-01-01,2021-06-11,0.0,2021-06-11,892,Censor,892,2021-06-11
2126,2019-01-01,2020-08-15,0.0,2020-08-15,592,Censor,592,2020-08-15
3491,2019-01-01,2022-01-01,0.0,2022-01-01,1096,Censor,1096,2022-01-01
3958,2019-01-01,2021-03-14,0.0,2021-03-14,803,Censor,803,2021-03-14
5472,2019-01-01,2021-06-02,0.0,2021-06-02,883,Censor,883,2021-06-02
5580,2019-01-01,2021-05-06,1.0,2021-05-06,856,Claim,367,2020-01-03
5580,2019-01-01,2021-05-06,1.0,2021-05-06,856,Censor,856,2021-05-06
7182,2019-01-01,2021-10-24,0.0,2021-10-24,1027,Censor,1027,2021-10-24
9391,2019-01-01,2022-01-01,0.0,2022-01-01,1096,Censor,1096,2022-01-01
9965,2019-01-01,2022-01-01,0.0,2022-01-01,1096,Censor,1096,2022-01-01
84,2019-01-02,2022-01-02,0.0,2022-01-02,1096,Censor,1096,2022-01-02
1105,2019-01-02,2021-01-15,0.0,2021-01-15,744,Censor,744,2021-01-15
1668,2019-01-02,2021-10-14,0.0,2021-10-14,1016,Censor,1016,2021-10-14
2770,2019-01-02,2020-05-27,0.0,2020-05-27,511,Censor,511,2020-05-27
6422,2019-01-02,2021-01-16,1.0,2021-01-16,745,Claim,226,2019-08-16
6422,2019-01-02,2021-01-16,1.0,2021-01-16,745,Censor,745,2021-01-16
6839,2019-01-02,2021-10-09,0.0,2021-10-09,1011,Censor,1011,2021-10-09
7034,2019-01-02,2021-03-16,0.0,2021-03-16,804,Censor,804,2021-03-16
7355,2019-01-02,2022-01-02,1.0,2022-01-02,1096,Claim,143,2019-05-25
7355,2019-01-02,2022-01-02,1.0,2022-01-02,1096,Censor,1096,2022-01-02
1146,2019-01-03,2022-01-03,1.0,2022-01-03,1096,Claim,194,2019-07-16
1146,2019-01-03,2022-01-03,1.0,2022-01-03,1096,Censor,1096,2022-01-03
1597,2019-01-03,2022-01-03,0.0,2022-01-03,1096,Censor,1096,2022-01-03
3340,2019-01-03,2022-01-03,0.0,2022-01-03,1096,Censor,1096,2022-01-03
3518,2019-01-03,2021-05-15,0.0,2021-05-15,863,Censor,863,2021-05-15
4310,2019-01-03,2020-01-24,0.0,2020-01-24,386,Censor,386,2020-01-24
4822,2019-01-03,2021-03-18,0.0,2021-03-18,805,Censor,805,2021-03-18
5951,2019-01-03,2021-02-10,0.0,2021-02-10,769,Censor,769,2021-02-10
6260,2019-01-03,2020-12-15,0.0,2020-12-15,712,Censor,712,2020-12-15
6607,2019-01-03,2021-02-07,0.0,2021-02-07,766,Censor,766,2021-02-07
1044,2019-01-04,2021-03-12,1.0,2021-03-12,798,Claim,747,2021-01-20
1044,2019-01-04,2021-03-12,1.0,2021-03-12,798,Censor,798,2021-03-12
3122,2019-01-04,2020-11-23,0.0,2020-11-23,689,Censor,689,2020-11-23
3621,2019-01-04,2021-06-15,0.0,2021-06-15,893,Censor,893,2021-06-15
5463,2019-01-04,2021-06-24,0.0,2021-06-24,902,Censor,902,2021-06-24
5670,2019-01-04,2021-01-28,0.0,2021-01-28,755,Censor,755,2021-01-28
5786,2019-01-04,2021-04-15,1.0,2021-04-15,832,Claim,647,2020-10-12
5786,2019-01-04,2021-04-15,1.0,2021-04-15,832,Censor,832,2021-04-15
6119,2019-01-04,2021-05-20,0.0,2021-05-20,867,Censor,867,2021-05-20
7260,2019-01-04,2022-01-04,0.0,2022-01-04,1096,Censor,1096,2022-01-04
8585,2019-01-04,2022-01-04,0.0,2022-01-04,1096,Censor,1096,2022-01-04
8922,2019-01-04,2022-01-04,0.0,2022-01-04,1096,Censor,1096,2022-01-04
204,2019-01-05,2022-01-05,0.0,2022-01-05,1096,Censor,1096,2022-01-05
680,2019-01-05,2022-01-05,0.0,2022-01-05,1096,Censor,1096,2022-01-05
1015,2019-01-05,2021-03-21,0.0,2021-03-21,806,Censor,806,2021-03-21
1703,2019-01-05,2022-01-05,1.0,2022-01-05,1096,Claim,18,2019-01-23
1703,2019-01-05,2022-01-05,1.0,2022-01-05,1096,Censor,1096,2022-01-05
3273,2019-01-05,2021-01-07,0.0,2021-01-07,733,Censor,733,2021-01-07
3283,2019-01-05,2021-08-18,0.0,2021-08-18,956,Censor,956,2021-08-18
4209,2019-01-05,2020-03-26,1.0,2020-03-26,446,Claim,392,2020-02-01
4209,2019-01-05,2020-03-26,1.0,2020-03-26,446,Censor,446,2020-03-26
6655,2019-01-05,2021-07-23,0.0,2021-07-23,930,Censor,930,2021-07-23
8223,2019-01-05,2022-01-05,0.0,2022-01-05,1096,Censor,1096,2022-01-05
9445,2019-01-05,2022-01-05,0.0,2022-01-05,1096,Censor,1096,2022-01-05
901,2019-01-06,2022-01-06,0.0,2022-01-06,1096,Censor,1096,2022-01-06
1408,2019-01-06,2021-08-20,0.0,2021-08-20,957,Censor,957,2021-08-20
2169,2019-01-06,2021-01-20,1.0,2021-01-20,745,Claim,709,2020-12-15
2169,2019-01-06,2021-01-20,1.0,2021-01-20,745,Censor,745,2021-01-20
2864,2019-01-06,2021-04-05,0.0,2021-04-05,820,Censor,820,2021-04-05
4079,2019-01-06,2020-04-18,1.0,2020-04-18,468,Claim,163,2019-06-18
4079,2019-01-06,2020-04-18,1.0,2020-04-18,468,Censor,468,2020-04-18
4222,2019-01-06,2020-06-24,1.0,2020-06-24,535,Claim,87,2019-04-03
4222,2019-01-06,2020-06-24,1.0,2020-06-24,535,Censor,535,2020-06-24
4435,2019-01-06,2020-06-13,1.0,2020-06-13,524,Claim,216,2019-08-10
4435,2019-01-06,2020-06-13,1.0,2020-06-13,524,Censor,524,2020-06-13
5219,2019-01-06,2021-08-04,0.0,2021-08-04,941,Censor,941,2021-08-04
5969,2019-01-06,2021-04-25,0.0,2021-04-25,840,Censor,840,2021-04-25
7625,2019-01-06,2022-01-06,0.0,2022-01-06,1096,Censor,1096,2022-01-06
7649,2019-01-06,2021-08-28,0.0,2021-08-28,965,Censor,965,2021-08-28
9093,2019-01-06,2022-01-06,0.0,2022-01-06,1096,Censor,1096,2022-01-06
9236,2019-01-06,2022-01-06,0.0,2022-01-06,1096,Censor,1096,2022-01-06
9256,2019-01-06,2022-01-06,0.0,2022-01-06,1096,Censor,1096,2022-01-06
9625,2019-01-06,2022-01-06,0.0,2022-01-06,1096,Censor,1096,2022-01-06
371,2019-01-07,2022-01-07,0.0,2022-01-07,1096,Censor,1096,2022-01-07
464,2019-01-07,2022-01-07,0.0,2022-01-07,1096,Censor,1096,2022-01-07
525,2019-01-07,2021-09-02,0.0,2021-09-02,969,Censor,969,2021-09-02
975,2019-01-07,2021-12-14,0.0,2021-12-14,1072,Censor,1072,2021-12-14
1338,2019-01-07,2021-12-10,0.0,2021-12-10,1068,Censor,1068,2021-12-10
5677,2019-01-07,2021-07-05,0.0,2021-07-05,910,Censor,910,2021-07-05
6778,2019-01-07,2022-01-07,0.0,2022-01-07,1096,Censor,1096,2022-01-07
7139,2019-01-07,2022-01-07,1.0,2022-01-07,1096,Claim,631,2020-09-29
7139,2019-01-07,2022-01-07,1.0,2022-01-07,1096,Censor,1096,2022-01-07
9148,2019-01-07,2022-01-07,0.0,2022-01-07,1096,Censor,1096,2022-01-07
9622,2019-01-07,2022-01-07,0.0,2022-01-07,1096,Censor,1096,2022-01-07
1042,2019-01-08,2022-01-08,1.0,2022-01-08,1096,Claim,232,2019-08-28
1042,2019-01-08,2022-01-08,1.0,2022-01-08,1096,Censor,1096,2022-01-08
2595,2019-01-08,2020-12-20,0.0,2020-12-20,712,Censor,712,2020-12-20
2858,2019-01-08,2020-11-14,0.0,2020-11-14,676,Censor,676,2020-11-14
7326,2019-01-08,2020-12-18,0.0,2020-12-18,710,Censor,710,2020-12-18
7944,2019-01-08,2022-01-08,0.0,2022-01-08,1096,Censor,1096,2022-01-08
8735,2019-01-08,2022-01-08,0.0,2022-01-08,1096,Censor,1096,2022-01-08
8920,2019-01-08,2022-01-08,0.0,2022-01-08,1096,Censor,1096,2022-01-08
9305,2019-01-08,2022-01-08,0.0,2022-01-08,1096,Censor,1096,2022-01-08
440,2019-01-09,2022-01-09,0.0,2022-01-09,1096,Censor,1096,2022-01-09
1897,2019-01-09,2021-04-25,0.0,2021-04-25,837,Censor,837,2021-04-25
1953,2019-01-09,2022-01-09,0.0,2022-01-09,1096,Censor,1096,2022-01-09
3401,2019-01-09,2021-02-09,0.0,2021-02-09,762,Censor,762,2021-02-09
4329,2019-01-09,2020-11-10,0.0,2020-11-10,671,Censor,671,2020-11-10
4626,2019-01-09,2020-01-30,1.0,2020-01-30,386,Claim,129,2019-05-18
4626,2019-01-09,2020-01-30,1.0,2020-01-30,386,Censor,386,2020-01-30
4678,2019-01-09,2020-06-29,1.0,2020-06-29,537,Claim,468,2020-04-21
4678,2019-01-09,2020-06-29,1.0,2020-06-29,537,Censor,537,2020-06-29
6369,2019-01-09,2021-10-17,0.0,2021-10-17,1012,Censor,1012,2021-10-17
7071,2019-01-09,2021-11-15,0.0,2021-11-15,1041,Censor,1041,2021-11-15
7570,2019-01-09,2022-01-09,0.0,2022-01-09,1096,Censor,1096,2022-01-09
9242,2019-01-09,2022-01-09,0.0,2022-01-09,1096,Censor,1096,2022-01-09
570,2019-01-10,2022-01-10,0.0,2022-01-10,1096,Censor,1096,2022-01-10
1553,2019-01-10,2022-01-10,0.0,2022-01-10,1096,Censor,1096,2022-01-10
3132,2019-01-10,2022-01-10,0.0,2022-01-10,1096,Censor,1096,2022-01-10
4294,2019-01-10,2020-02-25,1.0,2020-02-25,411,Claim,388,2020-02-02
4294,2019-01-10,2020-02-25,1.0,2020-02-25,411,Censor,411,2020-02-25
4485,2019-01-10,2019-12-07,0.0,2019-12-07,331,Censor,331,2019-12-07
4639,2019-01-10,2020-01-08,0.0,2020-01-08,363,Censor,363,2020-01-08
5088,2019-01-10,2022-01-10,0.0,2022-01-10,1096,Censor,1096,2022-01-10
6152,2019-01-10,2021-02-02,0.0,2021-02-02,754,Censor,754,2021-02-02
6521,2019-01-10,2021-07-24,0.0,2021-07-24,926,Censor,926,2021-07-24
6773,2019-01-10,2022-01-10,0.0,2022-01-10,1096,Censor,1096,2022-01-10
9604,2019-01-10,2022-01-10,0.0,2022-01-10,1096,Censor,1096,2022-01-10
9818,2019-01-10,2022-01-10,0.0,2022-01-10,1096,Censor,1096,2022-01-10
9819,2019-01-10,2022-01-10,0.0,2022-01-10,1096,Censor,1096,2022-01-10
9842,2019-01-10,2022-01-10,0.0,2022-01-10,1096,Censor,1096,2022-01-10
494,2019-01-11,2021-10-01,0.0,2021-10-01,994,Censor,994,2021-10-01
3709,2019-01-11,2021-05-11,0.0,2021-05-11,851,Censor,851,2021-05-11
4975,2019-01-11,2019-12-03,0.0,2019-12-03,326,Censor,326,2019-12-03
8275,2019-01-11,2022-01-11,0.0,2022-01-11,1096,Censor,1096,2022-01-11
8611,2019-01-11,2022-01-11,0.0,2022-01-11,1096,Censor,1096,2022-01-11
8759,2019-01-11,2022-01-11,0.0,2022-01-11,1096,Censor,1096,2022-01-11
672,2019-01-12,2022-01-12,0.0,2022-01-12,1096,Censor,1096,2022-01-12
4043,2019-01-12,2020-05-15,0.0,2020-05-15,489,Censor,489,2020-05-15
4334,2019-01-12,2022-01-12,0.0,2022-01-12,1096,Censor,1096,2022-01-12
5013,2019-01-12,2021-01-18,0.0,2021-01-18,737,Censor,737,2021-01-18
5514,2019-01-12,2021-05-09,0.0,2021-05-09,848,Censor,848,2021-05-09
5519,2019-01-12,2021-05-21,0.0,2021-05-21,860,Censor,860,2021-05-21
5859,2019-01-12,2021-08-20,0.0,2021-08-20,951,Censor,951,2021-08-20
7082,2019-01-12,2021-08-30,1.0,2021-08-30,961,Claim,70,2019-03-23
7082,2019-01-12,2021-08-30,1.0,2021-08-30,961,Censor,961,2021-08-30
7650,2019-01-12,2022-01-12,0.0,2022-01-12,1096,Censor,1096,2022-01-12
7901,2019-01-12,2021-08-02,0.0,2021-08-02,933,Censor,933,2021-08-02
8998,2019-01-12,2022-01-12,0.0,2022-01-12,1096,Censor,1096,2022-01-12
94,2019-01-13,2022-01-13,0.0,2022-01-13,1096,Censor,1096,2022-01-13
1196,2019-01-13,2021-06-29,0.0,2021-06-29,898,Censor,898,2021-06-29
7106,2019-01-13,2021-06-06,0.0,2021-06-06,875,Censor,875,2021-06-06
8566,2019-01-13,2022-01-13,0.0,2022-01-13,1096,Censor,1096,2022-01-13
9105,2019-01-13,2022-01-13,0.0,2022-01-13,1096,Censor,1096,2022-01-13
9826,2019-01-13,2022-01-13,0.0,2022-01-13,1096,Censor,1096,2022-01-13
282,2019-01-14,2022-01-14,0.0,2022-01-14,1096,Censor,1096,2022-01-14
1054,2019-01-14,2021-08-02,1.0,2021-08-02,931,Claim,282,2019-10-23
1054,2019-01-14,2021-08-02,1.0,2021-08-02,931,Censor,931,2021-08-02
2229,2019-01-14,2020-10-21,1.0,2020-10-21,646,Claim,470,2020-04-28
2229,2019-01-14,2020-10-21,1.0,2020-10-21,646,Censor,646,2020-10-21
2511,2019-01-14,2021-02-22,0.0,2021-02-22,770,Censor,770,2021-02-22
2766,2019-01-14,2020-04-24,0.0,2020-04-24,466,Censor,466,2020-04-24
3575,2019-01-14,2021-08-29,0.0,2021-08-29,958,Censor,958,2021-08-29
4199,2019-01-14,2021-03-09,0.0,2021-03-09,785,Censor,785,2021-03-09
4515,2019-01-14,2020-07-28,2.0,2020-07-28,561,Claim,168,2019-07-01
4515,2019-01-14,2020-07-28,2.0,2020-07-28,561,Claim,514,2020-06-11
4515,2019-01-14,2020-07-28,2.0,2020-07-28,561,Censor,561,2020-07-28
5190,2019-01-14,2021-08-08,0.0,2021-08-08,937,Censor,937,2021-08-08
5675,2019-01-14,2022-01-14,0.0,2022-01-14,1096,Censor,1096,2022-01-14
6264,2019-01-14,2021-09-30,0.0,2021-09-30,990,Censor,990,2021-09-30
7593,2019-01-14,2022-01-14,0.0,2022-01-14,1096,Censor,1096,2022-01-14
8634,2019-01-14,2022-01-14,0.0,2022-01-14,1096,Censor,1096,2022-01-14
8805,2019-01-14,2022-01-14,0.0,2022-01-14,1096,Censor,1096,2022-01-14
8908,2019-01-14,2022-01-14,0.0,2022-01-14,1096,Censor,1096,2022-01-14
9736,2019-01-14,2022-01-14,0.0,2022-01-14,1096,Censor,1096,2022-01-14
963,2019-01-15,2022-01-15,0.0,2022-01-15,1096,Censor,1096,2022-01-15
1208,2019-01-15,2021-12-20,0.0,2021-12-20,1070,Censor,1070,2021-12-20
2113,2019-01-15,2020-09-07,0.0,2020-09-07,601,Censor,601,2020-09-07
3650,2019-01-15,2020-09-23,0.0,2020-09-23,617,Censor,617,2020-09-23
4831,2019-01-15,2020-03-16,0.0,2020-03-16,426,Censor,426,2020-03-16
4846,2019-01-15,2020-03-07,1.0,2020-03-07,417,Claim,249,2019-09-21
4846,2019-01-15,2020-03-07,1.0,2020-03-07,417,Censor,417,2020-03-07
5833,2019-01-15,2022-01-15,0.0,2022-01-15,1096,Censor,1096,2022-01-15
7020,2019-01-15,2021-03-20,0.0,2021-03-20,795,Censor,795,2021-03-20
7525,2019-01-15,2021-07-22,0.0,2021-07-22,919,Censor,919,2021-07-22
9066,2019-01-15,2022-01-15,0.0,2022-01-15,1096,Censor,1096,2022-01-15
822,2019-01-16,2022-01-16,0.0,2022-01-16,1096,Censor,1096,2022-01-16
1161,2019-01-16,2021-11-08,1.0,2021-11-08,1027,Claim,540,2020-07-09
1161,2019-01-16,2021-11-08,1.0,2021-11-08,1027,Censor,1027,2021-11-08
1862,2019-01-16,2021-11-16,0.0,2021-11-16,1035,Censor,1035,2021-11-16
2490,2019-01-16,2021-03-22,0.0,2021-03-22,796,Censor,796,2021-03-22
3198,2019-01-16,2021-12-29,0.0,2021-12-29,1078,Censor,1078,2021-12-29
3302,2019-01-16,2022-01-16,1.0,2022-01-16,1096,Claim,645,2020-10-22
3302,2019-01-16,2022-01-16,1.0,2022-01-16,1096,Censor,1096,2022-01-16
3371,2019-01-16,2021-06-25,0.0,2021-06-25,891,Censor,891,2021-06-25
3536,2019-01-16,2021-08-06,0.0,2021-08-06,933,Censor,933,2021-08-06
3774,2019-01-16,2022-01-16,0.0,2022-01-16,1096,Censor,1096,2022-01-16
3951,2019-01-16,2022-01-16,0.0,2022-01-16,1096,Censor,1096,2022-01-16
4385,2019-01-16,2020-01-28,1.0,2020-01-28,377,Claim,252,2019-09-25
4385,2019-01-16,2020-01-28,1.0,2020-01-28,377,Censor,377,2020-01-28
6312,2019-01-16,2021-03-14,0.0,2021-03-14,788,Censor,788,2021-03-14
6965,2019-01-16,2020-11-06,1.0,2020-11-06,660,Claim,511,2020-06-10
6965,2019-01-16,2020-11-06,1.0,2020-11-06,660,Censor,660,2020-11-06
7313,2019-01-16,2021-03-17,0.0,2021-03-17,791,Censor,791,2021-03-17
8050,2019-01-16,2022-01-16,0.0,2022-01-16,1096,Censor,1096,2022-01-16
