vin,purchase_date,nvlw_end_date,n_fails,censor_date,days_purchase_to_censor,censor_fail_status,days_purchase_to_censor_fail,censor_fail_date,vin_event_number,days_since_event
4832,2018-12-11,2020-01-12,1.0,2020-01-12,397,F,367,2019-12-13,1,367
4832,2018-12-11,2020-01-12,1.0,2020-01-12,397,C,397,2020-01-12,2,30
5568,2018-12-11,2021-10-23,0.0,2021-10-23,1047,C,1047,2021-10-23,1,1047
6060,2018-12-11,2021-12-11,0.0,2021-12-11,1096,C,1096,2021-12-11,1,1096
6524,2018-12-11,2021-06-12,0.0,2021-06-12,914,C,914,2021-06-12,1,914
6790,2018-12-11,2021-08-15,0.0,2021-08-15,978,C,978,2021-08-15,1,978
7385,2018-12-11,2021-07-06,0.0,2021-07-06,938,C,938,2021-07-06,1,938
7664,2018-12-11,2021-04-16,0.0,2021-04-16,857,C,857,2021-04-16,1,857
9065,2018-12-11,2021-12-11,0.0,2021-12-11,1096,C,1096,2021-12-11,1,1096
591,2018-12-12,2021-12-12,0.0,2021-12-12,1096,C,1096,2021-12-12,1,1096
1132,2018-12-12,2021-10-16,0.0,2021-10-16,1039,C,1039,2021-10-16,1,1039
3016,2018-12-12,2021-12-12,0.0,2021-12-12,1096,C,1096,2021-12-12,1,1096
4596,2018-12-12,2020-03-04,0.0,2020-03-04,448,C,448,2020-03-04,1,448
5465,2018-12-12,2021-05-21,0.0,2021-05-21,891,C,891,2021-05-21,1,891
5936,2018-12-12,2021-01-29,0.0,2021-01-29,779,C,779,2021-01-29,1,779
8879,2018-12-12,2021-12-12,0.0,2021-12-12,1096,C,1096,2021-12-12,1,1096
18,2018-12-13,2021-09-13,0.0,2021-09-13,1005,C,1005,2021-09-13,1,1005
634,2018-12-13,2021-12-13,0.0,2021-12-13,1096,C,1096,2021-12-13,1,1096
674,2018-12-13,2021-12-13,0.0,2021-12-13,1096,C,1096,2021-12-13,1,1096
4329,2018-12-13,2021-04-03,1.0,2021-04-03,842,F,314,2019-10-23,1,314
4329,2018-12-13,2021-04-03,1.0,2021-04-03,842,C,842,2021-04-03,2,528
4779,2018-12-13,2020-03-01,0.0,2020-03-01,444,C,444,2020-03-01,1,444
5260,2018-12-13,2021-10-27,1.0,2021-10-27,1049,F,541,2020-06-06,1,541
5260,2018-12-13,2021-10-27,1.0,2021-10-27,1049,C,1049,2021-10-27,2,508
8453,2018-12-13,2021-12-13,0.0,2021-12-13,1096,C,1096,2021-12-13,1,1096
9006,2018-12-13,2021-12-13,0.0,2021-12-13,1096,C,1096,2021-12-13,1,1096
9161,2018-12-13,2021-12-13,0.0,2021-12-13,1096,C,1096,2021-12-13,1,1096
9719,2018-12-13,2021-12-13,0.0,2021-12-13,1096,C,1096,2021-12-13,1,1096
538,2018-12-14,2021-12-14,0.0,2021-12-14,1096,C,1096,2021-12-14,1,1096
1741,2018-12-14,2021-09-03,0.0,2021-09-03,994,C,994,2021-09-03,1,994
3233,2018-12-14,2021-04-26,0.0,2021-04-26,864,C,864,2021-04-26,1,864
3275,2018-12-14,2021-09-21,0.0,2021-09-21,1012,C,1012,2021-09-21,1,1012
3392,2018-12-14,2020-10-27,0.0,2020-10-27,683,C,683,2020-10-27,1,683
4172,2018-12-14,2020-05-28,0.0,2020-05-28,531,C,531,2020-05-28,1,531
5543,2018-12-14,2021-07-27,0.0,2021-07-27,956,C,956,2021-07-27,1,956
6141,2018-12-14,2021-05-22,0.0,2021-05-22,890,C,890,2021-05-22,1,890
7006,2018-12-14,2021-10-24,1.0,2021-10-24,1045,F,911,2021-06-12,1,911
7006,2018-12-14,2021-10-24,1.0,2021-10-24,1045,C,1045,2021-10-24,2,134
7605,2018-12-14,2021-02-12,1.0,2021-02-12,791,F,667,2020-10-11,1,667
7605,2018-12-14,2021-02-12,1.0,2021-02-12,791,C,791,2021-02-12,2,124
2388,2018-12-15,2020-09-27,0.0,2020-09-27,652,C,652,2020-09-27,1,652
4652,2018-12-15,2020-06-05,0.0,2020-06-05,538,C,538,2020-06-05,1,538
4890,2018-12-15,2019-10-29,2.0,2019-10-29,318,F,3,2018-12-18,1,3
4890,2018-12-15,2019-10-29,2.0,2019-10-29,318,F,141,2019-05-05,2,138
4890,2018-12-15,2019-10-29,2.0,2019-10-29,318,C,318,2019-10-29,3,177
4935,2018-12-15,2020-05-06,0.0,2020-05-06,508,C,508,2020-05-06,1,508
6319,2018-12-15,2021-07-01,1.0,2021-07-01,929,F,809,2021-03-03,1,809
6319,2018-12-15,2021-07-01,1.0,2021-07-01,929,C,929,2021-07-01,2,120
6946,2018-12-15,2021-12-15,1.0,2021-12-15,1096,F,1020,2021-09-30,1,1020
6946,2018-12-15,2021-12-15,1.0,2021-12-15,1096,C,1096,2021-12-15,2,76
7161,2018-12-15,2021-12-15,0.0,2021-12-15,1096,C,1096,2021-12-15,1,1096
7625,2018-12-15,2021-08-05,0.0,2021-08-05,964,C,964,2021-08-05,1,964
1304,2018-12-16,2021-05-12,1.0,2021-05-12,878,F,755,2021-01-09,1,755
1304,2018-12-16,2021-05-12,1.0,2021-05-12,878,C,878,2021-05-12,2,123
4212,2018-12-16,2020-03-20,2.0,2020-03-20,460,F,301,2019-10-13,1,301
4212,2018-12-16,2020-03-20,2.0,2020-03-20,460,F,401,2020-01-21,2,100
4212,2018-12-16,2020-03-20,2.0,2020-03-20,460,C,460,2020-03-20,3,59
5384,2018-12-16,2021-12-16,0.0,2021-12-16,1096,C,1096,2021-12-16,1,1096
7165,2018-12-16,2021-12-16,0.0,2021-12-16,1096,C,1096,2021-12-16,1,1096
8275,2018-12-16,2021-12-16,0.0,2021-12-16,1096,C,1096,2021-12-16,1,1096
9596,2018-12-16,2021-12-16,0.0,2021-12-16,1096,C,1096,2021-12-16,1,1096
9725,2018-12-16,2021-12-16,0.0,2021-12-16,1096,C,1096,2021-12-16,1,1096
901,2018-12-17,2021-12-17,0.0,2021-12-17,1096,C,1096,2021-12-17,1,1096
2879,2018-12-17,2021-12-13,0.0,2021-12-13,1092,C,1092,2021-12-13,1,1092
7781,2018-12-17,2021-09-02,1.0,2021-09-02,990,F,546,2020-06-15,1,546
7781,2018-12-17,2021-09-02,1.0,2021-09-02,990,C,990,2021-09-02,2,444
76,2018-12-18,2021-10-10,0.0,2021-10-10,1027,C,1027,2021-10-10,1,1027
711,2018-12-18,2021-12-18,0.0,2021-12-18,1096,C,1096,2021-12-18,1,1096
1042,2018-12-18,2021-08-25,0.0,2021-08-25,981,C,981,2021-08-25,1,981
1753,2018-12-18,2021-12-18,0.0,2021-12-18,1096,C,1096,2021-12-18,1,1096
2613,2018-12-18,2020-12-20,1.0,2020-12-20,733,F,72,2019-02-28,1,72
2613,2018-12-18,2020-12-20,1.0,2020-12-20,733,C,733,2020-12-20,2,661
2880,2018-12-18,2020-11-03,0.0,2020-11-03,686,C,686,2020-11-03,1,686
3614,2018-12-18,2021-01-02,0.0,2021-01-02,746,C,746,2021-01-02,1,746
4577,2018-12-18,2019-12-26,0.0,2019-12-26,373,C,373,2019-12-26,1,373
5709,2018-12-18,2021-06-02,0.0,2021-06-02,897,C,897,2021-06-02,1,897
9198,2018-12-18,2021-12-18,0.0,2021-12-18,1096,C,1096,2021-12-18,1,1096
1,2018-12-19,2021-10-28,1.0,2021-10-28,1044,F,430,2020-02-22,1,430
1,2018-12-19,2021-10-28,1.0,2021-10-28,1044,C,1044,2021-10-28,2,614
2997,2018-12-19,2020-05-20,0.0,2020-05-20,518,C,518,2020-05-20,1,518
4504,2018-12-19,2020-06-20,1.0,2020-06-20,549,F,72,2019-03-01,1,72
4504,2018-12-19,2020-06-20,1.0,2020-06-20,549,C,549,2020-06-20,2,477
5782,2018-12-19,2021-06-30,0.0,2021-06-30,924,C,924,2021-06-30,1,924
9306,2018-12-19,2021-12-19,0.0,2021-12-19,1096,C,1096,2021-12-19,1,1096
9895,2018-12-19,2021-12-19,0.0,2021-12-19,1096,C,1096,2021-12-19,1,1096
234,2018-12-20,2021-12-09,0.0,2021-12-09,1085,C,1085,2021-12-09,1,1085
1391,2018-12-20,2021-03-05,0.0,2021-03-05,806,C,806,2021-03-05,1,806
1559,2018-12-20,2021-12-09,0.0,2021-12-09,1085,C,1085,2021-12-09,1,1085
2004,2018-12-20,2021-12-20,1.0,2021-12-20,1096,F,529,2020-06-01,1,529
2004,2018-12-20,2021-12-20,1.0,2021-12-20,1096,C,1096,2021-12-20,2,567
2133,2018-12-20,2020-10-07,0.0,2020-10-07,657,C,657,2020-10-07,1,657
3983,2018-12-20,2020-12-03,0.0,2020-12-03,714,C,714,2020-12-03,1,714
6965,2018-12-20,2021-12-20,0.0,2021-12-20,1096,C,1096,2021-12-20,1,1096
7237,2018-12-20,2021-12-20,0.0,2021-12-20,1096,C,1096,2021-12-20,1,1096
9870,2018-12-20,2021-12-20,0.0,2021-12-20,1096,C,1096,2021-12-20,1,1096
400,2018-12-21,2021-08-22,0.0,2021-08-22,975,C,975,2021-08-22,1,975
501,2018-12-21,2021-10-16,0.0,2021-10-16,1030,C,1030,2021-10-16,1,1030
776,2018-12-21,2021-07-31,0.0,2021-07-31,953,C,953,2021-07-31,1,953
999,2018-12-21,2021-06-10,0.0,2021-06-10,902,C,902,2021-06-10,1,902
1384,2018-12-21,2021-09-02,0.0,2021-09-02,986,C,986,2021-09-02,1,986
3180,2018-12-21,2021-03-17,0.0,2021-03-17,817,C,817,2021-03-17,1,817
3628,2018-12-21,2020-11-27,0.0,2020-11-27,707,C,707,2020-11-27,1,707
4207,2018-12-21,2021-05-13,0.0,2021-05-13,874,C,874,2021-05-13,1,874
5645,2018-12-21,2021-04-20,0.0,2021-04-20,851,C,851,2021-04-20,1,851
6185,2018-12-21,2021-12-21,0.0,2021-12-21,1096,C,1096,2021-12-21,1,1096
7215,2018-12-21,2021-05-31,1.0,2021-05-31,892,F,25,2019-01-15,1,25
7215,2018-12-21,2021-05-31,1.0,2021-05-31,892,C,892,2021-05-31,2,867
7531,2018-12-21,2021-11-05,0.0,2021-11-05,1050,C,1050,2021-11-05,1,1050
9141,2018-12-21,2021-12-21,0.0,2021-12-21,1096,C,1096,2021-12-21,1,1096
9423,2018-12-21,2021-12-21,0.0,2021-12-21,1096,C,1096,2021-12-21,1,1096
693,2018-12-22,2021-12-22,1.0,2021-12-22,1096,F,777,2021-02-06,1,777
693,2018-12-22,2021-12-22,1.0,2021-12-22,1096,C,1096,2021-12-22,2,319
2205,2018-12-22,2020-11-01,0.0,2020-11-01,680,C,680,2020-11-01,1,680
2644,2018-12-22,2021-07-02,0.0,2021-07-02,923,C,923,2021-07-02,1,923
3317,2018-12-22,2021-11-24,0.0,2021-11-24,1068,C,1068,2021-11-24,1,1068
3799,2018-12-22,2020-08-30,0.0,2020-08-30,617,C,617,2020-08-30,1,617
4929,2018-12-22,2019-10-14,0.0,2019-10-14,296,C,296,2019-10-14,1,296
5632,2018-12-22,2021-09-03,0.0,2021-09-03,986,C,986,2021-09-03,1,986
6074,2018-12-22,2020-12-18,0.0,2020-12-18,727,C,727,2020-12-18,1,727
6984,2018-12-22,2021-12-22,0.0,2021-12-22,1096,C,1096,2021-12-22,1,1096
9552,2018-12-22,2021-12-22,0.0,2021-12-22,1096,C,1096,2021-12-22,1,1096
420,2018-12-23,2021-11-13,0.0,2021-11-13,1056,C,1056,2021-11-13,1,1056
6052,2018-12-23,2021-11-16,0.0,2021-11-16,1059,C,1059,2021-11-16,1,1059
9625,2018-12-23,2021-12-23,0.0,2021-12-23,1096,C,1096,2021-12-23,1,1096
908,2018-12-24,2021-12-24,0.0,2021-12-24,1096,C,1096,2021-12-24,1,1096
1797,2018-12-24,2021-12-24,0.0,2021-12-24,1096,C,1096,2021-12-24,1,1096
3122,2018-12-24,2021-04-27,0.0,2021-04-27,855,C,855,2021-04-27,1,855
4367,2018-12-24,2019-11-27,0.0,2019-11-27,338,C,338,2019-11-27,1,338
6020,2018-12-24,2021-03-10,0.0,2021-03-10,807,C,807,2021-03-10,1,807
7047,2018-12-24,2021-12-24,0.0,2021-12-24,1096,C,1096,2021-12-24,1,1096
7082,2018-12-24,2020-11-27,1.0,2020-11-27,704,F,206,2019-07-18,1,206
7082,2018-12-24,2020-11-27,1.0,2020-11-27,704,C,704,2020-11-27,2,498
7851,2018-12-24,2021-10-14,0.0,2021-10-14,1025,C,1025,2021-10-14,1,1025
8409,2018-12-24,2021-12-24,0.0,2021-12-24,1096,C,1096,2021-12-24,1,1096
9200,2018-12-24,2021-12-24,0.0,2021-12-24,1096,C,1096,2021-12-24,1,1096
719,2018-12-25,2021-12-25,0.0,2021-12-25,1096,C,1096,2021-12-25,1,1096
1055,2018-12-25,2021-12-25,0.0,2021-12-25,1096,C,1096,2021-12-25,1,1096
2287,2018-12-25,2020-03-16,1.0,2020-03-16,447,F,443,2020-03-12,1,443
2287,2018-12-25,2020-03-16,1.0,2020-03-16,447,C,447,2020-03-16,2,4
3895,2018-12-25,2021-10-03,0.0,2021-10-03,1013,C,1013,2021-10-03,1,1013
7496,2018-12-25,2021-12-25,0.0,2021-12-25,1096,C,1096,2021-12-25,1,1096
7842,2018-12-25,2021-09-01,0.0,2021-09-01,981,C,981,2021-09-01,1,981
8589,2018-12-25,2021-11-30,0.0,2021-11-30,1071,C,1071,2021-11-30,1,1071
895,2018-12-26,2021-12-26,0.0,2021-12-26,1096,C,1096,2021-12-26,1,1096
1229,2018-12-26,2021-05-05,0.0,2021-05-05,861,C,861,2021-05-05,1,861
3232,2018-12-26,2021-12-26,0.0,2021-12-26,1096,C,1096,2021-12-26,1,1096
7043,2018-12-26,2021-12-26,1.0,2021-12-26,1096,F,949,2021-08-01,1,949
7043,2018-12-26,2021-12-26,1.0,2021-12-26,1096,C,1096,2021-12-26,2,147
8129,2018-12-26,2021-12-26,0.0,2021-12-26,1096,C,1096,2021-12-26,1,1096
8429,2018-12-26,2021-12-26,0.0,2021-12-26,1096,C,1096,2021-12-26,1,1096
8679,2018-12-26,2021-12-26,0.0,2021-12-26,1096,C,1096,2021-12-26,1,1096
67,2018-12-27,2021-12-27,0.0,2021-12-27,1096,C,1096,2021-12-27,1,1096
2290,2018-12-27,2021-03-17,0.0,2021-03-17,811,C,811,2021-03-17,1,811
3399,2018-12-27,2021-08-17,0.0,2021-08-17,964,C,964,2021-08-17,1,964
5409,2018-12-27,2021-10-20,0.0,2021-10-20,1028,C,1028,2021-10-20,1,1028
6463,2018-12-27,2021-05-02,0.0,2021-05-02,857,C,857,2021-05-02,1,857
8923,2018-12-27,2021-12-27,0.0,2021-12-27,1096,C,1096,2021-12-27,1,1096
9275,2018-12-27,2021-12-27,0.0,2021-12-27,1096,C,1096,2021-12-27,1,1096
647,2018-12-28,2021-12-28,0.0,2021-12-28,1096,C,1096,2021-12-28,1,1096
849,2018-12-28,2021-12-28,0.0,2021-12-28,1096,C,1096,2021-12-28,1,1096
929,2018-12-28,2021-12-28,0.0,2021-12-28,1096,C,1096,2021-12-28,1,1096
2113,2018-12-28,2020-07-05,0.0,2020-07-05,555,C,555,2020-07-05,1,555
4247,2018-12-28,2021-03-31,1.0,2021-03-31,824,F,384,2020-01-16,1,384
4247,2018-12-28,2021-03-31,1.0,2021-03-31,824,C,824,2021-03-31,2,440
5717,2018-12-28,2020-12-19,0.0,2020-12-19,722,C,722,2020-12-19,1,722
6053,2018-12-28,2021-03-22,0.0,2021-03-22,815,C,815,2021-03-22,1,815
6658,2018-12-28,2021-06-16,0.0,2021-06-16,901,C,901,2021-06-16,1,901
7640,2018-12-28,2021-12-28,0.0,2021-12-28,1096,C,1096,2021-12-28,1,1096
8976,2018-12-28,2021-12-28,1.0,2021-12-28,1096,F,486,2020-04-27,1,486
8976,2018-12-28,2021-12-28,1.0,2021-12-28,1096,C,1096,2021-12-28,2,610
331,2018-12-29,2021-12-29,0.0,2021-12-29,1096,C,1096,2021-12-29,1,1096
684,2018-12-29,2021-12-29,0.0,2021-12-29,1096,C,1096,2021-12-29,1,1096
2712,2018-12-29,2020-05-13,0.0,2020-05-13,501,C,501,2020-05-13,1,501
3868,2018-12-29,2021-12-29,0.0,2021-12-29,1096,C,1096,2021-12-29,1,1096
3885,2018-12-29,2021-12-29,0.0,2021-12-29,1096,C,1096,2021-12-29,1,1096
4632,2018-12-29,2019-11-07,0.0,2019-11-07,313,C,313,2019-11-07,1,313
6008,2018-12-29,2021-09-09,0.0,2021-09-09,985,C,985,2021-09-09,1,985
6337,2018-12-29,2021-12-29,0.0,2021-12-29,1096,C,1096,2021-12-29,1,1096
8029,2018-12-29,2021-12-29,0.0,2021-12-29,1096,C,1096,2021-12-29,1,1096
8760,2018-12-29,2021-12-29,0.0,2021-12-29,1096,C,1096,2021-12-29,1,1096
9066,2018-12-29,2021-12-29,0.0,2021-12-29,1096,C,1096,2021-12-29,1,1096
9136,2018-12-29,2021-12-29,0.0,2021-12-29,1096,C,1096,2021-12-29,1,1096
9164,2018-12-29,2021-12-29,0.0,2021-12-29,1096,C,1096,2021-12-29,1,1096
1180,2018-12-30,2021-09-09,0.0,2021-09-09,984,C,984,2021-09-09,1,984
1271,2018-12-30,2021-11-02,0.0,2021-11-02,1038,C,1038,2021-11-02,1,1038
1448,2018-12-30,2021-08-10,0.0,2021-08-10,954,C,954,2021-08-10,1,954
2185,2018-12-30,2021-07-06,0.0,2021-07-06,919,C,919,2021-07-06,1,919
3972,2018-12-30,2021-11-10,0.0,2021-11-10,1046,C,1046,2021-11-10,1,1046
5007,2018-12-30,2021-01-24,0.0,2021-01-24,756,C,756,2021-01-24,1,756
5416,2018-12-30,2021-05-08,0.0,2021-05-08,860,C,860,2021-05-08,1,860
6012,2018-12-30,2021-08-28,0.0,2021-08-28,972,C,972,2021-08-28,1,972
7475,2018-12-30,2021-12-30,1.0,2021-12-30,1096,F,494,2020-05-07,1,494
7475,2018-12-30,2021-12-30,1.0,2021-12-30,1096,C,1096,2021-12-30,2,602
7813,2018-12-30,2021-07-30,0.0,2021-07-30,943,C,943,2021-07-30,1,943
9754,2018-12-30,2021-12-30,0.0,2021-12-30,1096,C,1096,2021-12-30,1,1096
469,2018-12-31,2021-12-31,0.0,2021-12-31,1096,C,1096,2021-12-31,1,1096
2569,2018-12-31,2020-08-24,0.0,2020-08-24,602,C,602,2020-08-24,1,602
4030,2018-12-31,2021-03-22,3.0,2021-03-22,812,F,170,2019-06-19,1,170
4030,2018-12-31,2021-03-22,3.0,2021-03-22,812,F,500,2020-05-14,2,330
4030,2018-12-31,2021-03-22,3.0,2021-03-22,812,F,510,2020-05-24,3,10
4030,2018-12-31,2021-03-22,3.0,2021-03-22,812,C,812,2021-03-22,4,302
5164,2018-12-31,2021-12-31,0.0,2021-12-31,1096,C,1096,2021-12-31,1,1096
6137,2018-12-31,2021-05-12,0.0,2021-05-12,863,C,863,2021-05-12,1,863
8211,2018-12-31,2021-12-31,0.0,2021-12-31,1096,C,1096,2021-12-31,1,1096
8271,2018-12-31,2021-12-31,0.0,2021-12-31,1096,C,1096,2021-12-31,1,1096
359,2019-01-01,2022-01-01,2.0,2022-01-01,1096,F,57,2019-02-27,1,57
359,2019-01-01,2022-01-01,2.0,2022-01-01,1096,F,418,2020-02-23,2,361
359,2019-01-01,2022-01-01,2.0,2022-01-01,1096,C,1096,2022-01-01,3,678
3308,2019-01-01,2021-06-01,0.0,2021-06-01,882,C,882,2021-06-01,1,882
4655,2019-01-01,2020-09-12,1.0,2020-09-12,620,F,80,2019-03-22,1,80
4655,2019-01-01,2020-09-12,1.0,2020-09-12,620,C,620,2020-09-12,2,540
5005,2019-01-01,2021-08-22,1.0,2021-08-22,964,F,392,2020-01-28,1,392
5005,2019-01-01,2021-08-22,1.0,2021-08-22,964,C,964,2021-08-22,2,572
5239,2019-01-01,2021-12-17,0.0,2021-12-17,1081,C,1081,2021-12-17,1,1081
5444,2019-01-01,2021-04-13,0.0,2021-04-13,833,C,833,2021-04-13,1,833
5581,2019-01-01,2021-05-10,0.0,2021-05-10,860,C,860,2021-05-10,1,860
6269,2019-01-01,2021-07-14,0.0,2021-07-14,925,C,925,2021-07-14,1,925
243,2019-01-02,2022-01-02,0.0,2022-01-02,1096,C,1096,2022-01-02,1,1096
272,2019-01-02,2022-01-02,0.0,2022-01-02,1096,C,1096,2022-01-02,1,1096
2340,2019-01-02,2022-01-02,1.0,2022-01-02,1096,F,1033,2021-10-31,1,1033
2340,2019-01-02,2022-01-02,1.0,2022-01-02,1096,C,1096,2022-01-02,2,63
4601,2019-01-02,2020-06-14,1.0,2020-06-14,529,F,244,2019-09-03,1,244
4601,2019-01-02,2020-06-14,1.0,2020-06-14,529,C,529,2020-06-14,2,285
5312,2019-01-02,2021-08-06,0.0,2021-08-06,947,C,947,2021-08-06,1,947
5720,2019-01-02,2021-02-15,0.0,2021-02-15,775,C,775,2021-02-15,1,775
7103,2019-01-02,2022-01-02,0.0,2022-01-02,1096,C,1096,2022-01-02,1,1096
8325,2019-01-02,2022-01-02,0.0,2022-01-02,1096,C,1096,2022-01-02,1,1096
9129,2019-01-02,2022-01-02,0.0,2022-01-02,1096,C,1096,2022-01-02,1,1096
1538,2019-01-03,2021-05-01,0.0,2021-05-01,849,C,849,2021-05-01,1,849
1579,2019-01-03,2022-01-03,0.0,2022-01-03,1096,C,1096,2022-01-03,1,1096
2840,2019-01-03,2020-09-01,0.0,2020-09-01,607,C,607,2020-09-01,1,607
9060,2019-01-03,2022-01-03,0.0,2022-01-03,1096,C,1096,2022-01-03,1,1096
9492,2019-01-03,2022-01-03,0.0,2022-01-03,1096,C,1096,2022-01-03,1,1096
5670,2019-01-04,2021-01-16,0.0,2021-01-16,743,C,743,2021-01-16,1,743
7302,2019-01-04,2021-11-10,0.0,2021-11-10,1041,C,1041,2021-11-10,1,1041
8585,2019-01-04,2022-01-04,0.0,2022-01-04,1096,C,1096,2022-01-04,1,1096
9915,2019-01-04,2022-01-04,0.0,2022-01-04,1096,C,1096,2022-01-04,1,1096
9925,2019-01-04,2022-01-04,0.0,2022-01-04,1096,C,1096,2022-01-04,1,1096
755,2019-01-05,2022-01-05,0.0,2022-01-05,1096,C,1096,2022-01-05,1,1096
1945,2019-01-05,2021-04-21,0.0,2021-04-21,837,C,837,2021-04-21,1,837
4026,2019-01-05,2020-06-18,0.0,2020-06-18,530,C,530,2020-06-18,1,530
6928,2019-01-05,2022-01-05,0.0,2022-01-05,1096,C,1096,2022-01-05,1,1096
8319,2019-01-05,2022-01-05,0.0,2022-01-05,1096,C,1096,2022-01-05,1,1096
8918,2019-01-05,2022-01-05,1.0,2022-01-05,1096,F,475,2020-04-24,1,475
8918,2019-01-05,2022-01-05,1.0,2022-01-05,1096,C,1096,2022-01-05,2,621
845,2019-01-06,2021-10-17,2.0,2021-10-17,1015,F,893,2021-06-17,1,893
845,2019-01-06,2021-10-17,2.0,2021-10-17,1015,F,991,2021-09-23,2,98
845,2019-01-06,2021-10-17,2.0,2021-10-17,1015,C,1015,2021-10-17,3,24
2858,2019-01-06,2020-05-18,0.0,2020-05-18,498,C,498,2020-05-18,1,498
4696,2019-01-06,2019-09-23,0.0,2019-09-23,260,C,260,2019-09-23,1,260
5125,2019-01-06,2021-03-01,0.0,2021-03-01,785,C,785,2021-03-01,1,785
8050,2019-01-06,2022-01-06,0.0,2022-01-06,1096,C,1096,2022-01-06,1,1096
8911,2019-01-06,2022-01-06,0.0,2022-01-06,1096,C,1096,2022-01-06,1,1096
300,2019-01-07,2022-01-07,0.0,2022-01-07,1096,C,1096,2022-01-07,1,1096
887,2019-01-07,2022-01-07,0.0,2022-01-07,1096,C,1096,2022-01-07,1,1096
3098,2019-01-07,2021-08-23,1.0,2021-08-23,959,F,81,2019-03-29,1,81
3098,2019-01-07,2021-08-23,1.0,2021-08-23,959,C,959,2021-08-23,2,878
4670,2019-01-07,2020-09-02,1.0,2020-09-02,604,F,494,2020-05-15,1,494
4670,2019-01-07,2020-09-02,1.0,2020-09-02,604,C,604,2020-09-02,2,110
5570,2019-01-07,2020-11-17,0.0,2020-11-17,680,C,680,2020-11-17,1,680
6123,2019-01-07,2021-09-18,1.0,2021-09-18,985,F,272,2019-10-06,1,272
6123,2019-01-07,2021-09-18,1.0,2021-09-18,985,C,985,2021-09-18,2,713
6994,2019-01-07,2021-10-01,0.0,2021-10-01,998,C,998,2021-10-01,1,998
7042,2019-01-07,2021-09-13,0.0,2021-09-13,980,C,980,2021-09-13,1,980
8092,2019-01-07,2022-01-07,0.0,2022-01-07,1096,C,1096,2022-01-07,1,1096
578,2019-01-08,2022-01-08,1.0,2022-01-08,1096,F,928,2021-07-24,1,928
578,2019-01-08,2022-01-08,1.0,2022-01-08,1096,C,1096,2022-01-08,2,168
1002,2019-01-08,2021-07-19,0.0,2021-07-19,923,C,923,2021-07-19,1,923
1656,2019-01-08,2021-12-18,0.0,2021-12-18,1075,C,1075,2021-12-18,1,1075
1691,2019-01-08,2021-09-17,0.0,2021-09-17,983,C,983,2021-09-17,1,983
2971,2019-01-08,2021-03-29,0.0,2021-03-29,811,C,811,2021-03-29,1,811
3522,2019-01-08,2021-07-23,0.0,2021-07-23,927,C,927,2021-07-23,1,927
4067,2019-01-08,2020-11-30,1.0,2020-11-30,692,F,126,2019-05-14,1,126
4067,2019-01-08,2020-11-30,1.0,2020-11-30,692,C,692,2020-11-30,2,566
4864,2019-01-08,2020-01-14,0.0,2020-01-14,371,C,371,2020-01-14,1,371
7317,2019-01-08,2021-05-09,2.0,2021-05-09,852,F,485,2020-05-07,1,485
7317,2019-01-08,2021-05-09,2.0,2021-05-09,852,F,831,2021-04-18,2,346
7317,2019-01-08,2021-05-09,2.0,2021-05-09,852,C,852,2021-05-09,3,21
8653,2019-01-08,2022-01-08,0.0,2022-01-08,1096,C,1096,2022-01-08,1,1096
9830,2019-01-08,2022-01-08,0.0,2022-01-08,1096,C,1096,2022-01-08,1,1096
9934,2019-01-08,2022-01-08,0.0,2022-01-08,1096,C,1096,2022-01-08,1,1096
2138,2019-01-09,2021-05-16,0.0,2021-05-16,858,C,858,2021-05-16,1,858
3134,2019-01-09,2021-11-20,0.0,2021-11-20,1046,C,1046,2021-11-20,1,1046
3298,2019-01-09,2021-10-11,0.0,2021-10-11,1006,C,1006,2021-10-11,1,1006
4649,2019-01-09,2019-12-15,1.0,2019-12-15,340,F,176,2019-07-04,1,176
4649,2019-01-09,2019-12-15,1.0,2019-12-15,340,C,340,2019-12-15,2,164
6444,2019-01-09,2021-12-29,0.0,2021-12-29,1085,C,1085,2021-12-29,1,1085
8269,2019-01-09,2022-01-09,0.0,2022-01-09,1096,C,1096,2022-01-09,1,1096
84,2019-01-10,2021-12-13,0.0,2021-12-13,1068,C,1068,2021-12-13,1,1068
4415,2019-01-10,2020-05-23,1.0,2020-05-23,499,F,260,2019-09-27,1,260
4415,2019-01-10,2020-05-23,1.0,2020-05-23,499,C,499,2020-05-23,2,239
4584,2019-01-10,2020-11-12,0.0,2020-11-12,672,C,672,2020-11-12,1,672
6875,2019-01-10,2021-09-27,0.0,2021-09-27,991,C,991,2021-09-27,1,991
7276,2019-01-10,2021-11-23,0.0,2021-11-23,1048,C,1048,2021-11-23,1,1048
8480,2019-01-10,2022-01-10,0.0,2022-01-10,1096,C,1096,2022-01-10,1,1096
9296,2019-01-10,2022-01-10,0.0,2022-01-10,1096,C,1096,2022-01-10,1,1096
2385,2019-01-11,2021-01-18,0.0,2021-01-18,738,C,738,2021-01-18,1,738
3132,2019-01-11,2021-11-15,0.0,2021-11-15,1039,C,1039,2021-11-15,1,1039
4656,2019-01-11,2021-01-14,0.0,2021-01-14,734,C,734,2021-01-14,1,734
5371,2019-01-11,2021-03-21,0.0,2021-03-21,800,C,800,2021-03-21,1,800
5614,2019-01-11,2021-05-29,0.0,2021-05-29,869,C,869,2021-05-29,1,869
